step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
65,0.0392028,-0.0928816,0.296849,0.0785676,0.140417,0,-0.224847,-0.01881,0.442853,0.9962,-0.0181178,-0.0368573,0.076808,-0.382617,0.528027,-0.484101,-0.523327,0.131944,-0.567905,0.523892,0.474849,2.57738,-0.638725,-1.40557,1.53761,0.610283,0.515298,3.18604,0.180321,0.8044,0.00879074,-5.81779,-0.535536,0.000815752,0.867023,
66,0.0408371,0.130226,0.32965,0.128069,0.0821207,0,-0.115905,-0.00893939,0.385295,0.994245,-0.00482287,0.00650637,0.106823,-0.174542,0.550046,-0.422603,-0.523389,-0.185515,-0.592894,0.523848,0.514162,3.11209,-1.30109,-0.451228,0.977773,0.657531,0.921018,4.9969,0.611376,1.67709,-0.00784934,-6.85029,-0.406651,0.00237701,0.483175,
67,-0.00509147,0.359699,0.262946,0.127396,-0.00584873,0,0.041753,0.00657739,0.417355,0.993931,-0.0154047,-0.011458,0.108313,0.119309,0.59206,-0.325096,-0.523299,-0.533357,-0.600739,0.52389,0.563249,3.08586,-1.92501,0.792227,0.754929,-0.670453,-0.683975,6.88082,1.21836,2.22708,0.0498957,-5.91121,-0.108818,-0.000981886,1.43395,
68,0.00857293,0.369668,-0.108602,-0.0240819,-0.136798,0,0.242717,0.0316239,0.448812,0.997602,0.00495641,-0.0164353,0.0670506,0.503707,0.674471,-0.216003,-0.523298,-0.549646,-0.603083,0.523283,0.698635,2.94405,-1.61703,0.429458,0.753669,-0.27552,-1.93768,8.47091,2.07261,2.11787,-0.00997777,0.999767,-0.00866253,-0.0309039,3.96819,
69,-0.0360258,0.316208,-0.152655,-0.168486,-0.289061,0,0.266066,0.0399705,0.492313,0.998096,0.0088586,-0.0396904,0.0463756,0.55658,0.771657,-0.139009,-0.524026,-0.463792,-0.593346,0.52488,0.956296,2.20202,-0.54024,1.27982,-0.465479,-1.56569,-0.316469,-1.23062,1.81862,0.998085,-0.0167429,2.42368,0.405486,0.00594364,6.30589,
70,-0.0170493,0.207038,-0.248684,-0.221511,-0.403297,0,0.218897,0.0361766,0.542106,0.996165,-0.002071,-0.077718,0.0401358,0.46858,0.829494,-0.142745,-0.524826,-0.297565,-0.56631,0.518514,1.27794,2.00609,-0.519532,0.64338,-0.37701,-1.01763,-0.219761,-2.28443,0.504484,-1.13046,-0.0219544,4.21792,0.669785,-0.256952,1.69142,
71,-0.00264276,0.0368991,-0.319218,-0.269827,-0.313621,0,0.136791,0.0235848,0.558308,0.994588,-0.0102582,-0.0960733,0.0381967,0.311454,0.813393,-0.271301,-0.526033,-0.0522902,-0.527141,0.502788,1.24524,1.75657,-0.527522,0.0256941,-0.408167,-0.602414,0.160282,-3.9848,-1.13501,-3.9886,-0.0232289,5.57931,0.897406,-0.371822,-0.776074,
72,0.0112953,-0.170875,-0.354131,-0.305327,-0.135363,0,0.00427583,0.00387266,0.545529,0.992941,-0.0242104,-0.105995,0.0474054,0.0587166,0.708323,-0.523233,-0.527056,0.244437,-0.520313,0.484025,1.21398,1.54717,-0.519958,-0.546439,-0.599137,-0.200588,0.692193,-6.10587,-3.05198,-6.07158,-0.016989,6.28454,-0.0904639,-0.379698,-0.476566,
73,0.0423494,-0.371509,-0.279145,-0.298588,-0.0927328,0,-0.18192,-0.014157,0.507343,0.992639,-0.0320287,-0.106218,0.0485676,-0.302052,0.503384,-0.552906,-0.527307,0.552668,-0.52354,0.467797,1.15934,1.80554,-0.320882,-0.849971,0.782725,0.697396,0.255703,-8.33275,-4.12831,0.865594,0.050444,4.91613,-0.0335452,-0.287122,-1.70557,
74,0.0212131,-0.367826,0.0649915,-0.0509692,-0.0484152,0,-0.338092,-0.0284561,0.460859,0.992897,0.00322592,-0.0984645,0.0667005,-0.611061,0.500252,-0.527578,-0.523274,0.546625,-0.527175,0.460933,1.00854,2.21431,-0.639357,-1.13282,1.55668,0.0899133,-0.249165,0.770993,0.703108,0.19034,0.0718019,-1.52999,-0.122299,0.0454252,-4.31062,
75,0.123859,-0.285458,0.200906,0.0119986,0.0634723,0,-0.298863,-0.0258258,0.422181,0.995415,0.0023089,-0.060908,0.073721,-0.529056,0.524359,-0.524056,-0.523113,0.415897,-0.536582,0.466315,0.730973,2.7036,-0.0160034,-0.351895,0.0395981,3.0751,1.04569,1.86526,0.270583,0.0126077,-0.00953899,-3.6337,-0.216244,0.153066,-6.78043,
76,0.0664902,-0.129725,0.29806,0.0782072,0.162207,0,-0.235046,-0.0201824,0.392928,0.994868,-0.00851894,0.00936587,0.100384,-0.401567,0.539825,-0.511735,-0.523513,0.184793,-0.551719,0.496072,0.467439,2.80117,-0.237443,-0.676991,-0.247082,1.40101,1.02107,3.21141,0.343869,0.479493,-0.00527672,-5.60804,-0.383709,1.03645,0.194879,
77,0.0261202,0.0905363,0.333074,0.130264,0.11025,0,-0.127487,-0.0102993,0.386968,0.99184,-0.00501451,-0.00892655,0.127078,-0.194899,0.567538,-0.459726,-0.522846,-0.128594,-0.568489,0.530613,0.508005,2.78355,-1.08338,0.640944,-0.328164,0.232245,1.32617,4.98774,0.728219,1.57386,0.112065,-6.79212,-0.213967,-0.0775744,0.546508,
78,0.0145411,0.325548,0.353508,0.168506,0.0249447,0,0.0324238,0.00606617,0.427983,0.9883,-0.00669837,-0.00299314,0.152349,0.104421,0.623896,-0.362378,-0.522921,-0.478541,-0.577322,0.525355,0.55153,3.06109,-1.21328,0.638362,0.158031,-0.10263,0.683489,7.03885,1.5591,2.31567,-0.0259666,-7.2799,-0.194995,-0.0613007,1.18806,
79,-0.0112723,0.379672,-0.095063,-0.00664055,-0.106531,0,0.244669,0.034741,0.450716,0.990021,0.0148294,-0.0161936,0.139198,0.511488,0.729729,-0.242689,-0.524493,-0.56613,-0.585149,0.523902,0.669201,2.92987,-0.87286,0.236503,1.01333,-0.850295,-1.06261,9.25052,2.67988,2.44718,-0.0330017,1.18911,-0.126207,-0.0096073,3.49743,
80,-0.045782,0.321039,-0.15465,-0.161939,-0.266952,0,0.265957,0.04499,0.481029,0.99102,0.0255872,-0.0307269,0.127596,0.562656,0.859303,-0.143667,-0.526471,-0.471409,-0.580737,0.523945,0.906056,2.01917,-0.186988,0.909591,-0.365584,-1.85058,-0.00494639,-1.44012,2.5113,1.53478,-0.0286341,2.66548,0.268432,0.00071653,5.96657,
81,-0.038344,0.209757,-0.226726,-0.211879,-0.409294,0,0.212327,0.0411823,0.541373,0.990507,0.00322294,-0.0769067,0.113892,0.464725,0.952227,-0.11587,-0.527977,-0.301591,-0.554725,0.517808,1.24997,1.81379,0.271135,0.963626,-1.23213,-1.63673,-0.454009,-2.48098,1.21443,-0.430623,-0.0296495,4.2636,0.681623,-0.285175,6.38355,
82,-0.00987888,0.0388188,-0.297195,-0.259381,-0.354805,0,0.125529,0.0273233,0.570717,0.988871,-0.0194004,-0.105894,0.102689,0.301811,0.972494,-0.211341,-0.529775,-0.0550134,-0.518905,0.496836,1.25642,1.52011,0.222352,0.276847,-1.09759,-0.815301,-0.169201,-4.01937,-0.390872,-3.36498,-0.0357915,5.58237,0.225113,-0.552203,-1.06404,
83,0.0493616,-0.167585,-0.33361,-0.292448,-0.191193,0,-0.00769408,0.00429114,0.572457,0.986867,-0.0391616,-0.113781,0.107766,0.0508828,0.9057,-0.439236,-0.530563,0.23964,-0.521272,0.467734,1.21125,1.28149,0.0368724,-0.111888,0.0209902,0.897232,1.01127,-6.01098,-2.26638,-5.704,0.0269603,6.19422,-0.0746898,-0.616398,-0.752102,
84,0.0558628,-0.364343,-0.258228,-0.281633,-0.0881399,0,-0.190943,-0.0208526,0.555664,0.987593,-0.0422665,-0.0876716,0.123239,-0.302157,0.741258,-0.550367,-0.52921,0.540928,-0.523616,0.446854,1.14382,1.48165,0.201161,-0.556808,0.0514258,1.087,0.628124,-8.09671,-4.29688,0.565854,0.0266717,4.81856,-0.0208471,-0.227861,-1.93278,
85,0.056973,-0.365745,0.0735054,-0.0414106,-0.036867,0,-0.334138,-0.0278656,0.517453,0.985565,-0.0494835,-0.0591842,0.150696,-0.60315,0.49629,-0.529117,-0.527538,0.54322,-0.528502,0.445461,0.983084,1.90217,-0.0815761,-0.869363,0.406662,1.12087,0.551023,0.618597,-2.2517,0.203265,0.0593481,-1.35783,-0.168381,0.19366,-4.48094,
86,0.0628681,-0.285798,0.199441,0.0295865,0.0773435,0,-0.29749,-0.0248857,0.465663,0.98527,-0.0319599,-0.0257424,0.166007,-0.527553,0.506704,-0.524215,-0.523713,0.41642,-0.541593,0.465011,0.697436,2.02302,-0.170656,-1.29545,1.03856,1.29568,0.749993,1.79602,0.606784,0.0245239,0.0767908,-3.6965,-0.358691,0.585641,-6.92433,
87,-0.00743054,-0.12779,0.290952,0.0928772,0.155062,0,-0.236456,-0.020384,0.390854,0.982894,-0.0111373,0.000129718,0.183834,-0.404176,0.541699,-0.508485,-0.523225,0.182006,-0.563578,0.505007,0.479724,2.10785,-0.566405,-1.37245,1.8488,-0.737985,0.567227,3.04824,0.753959,0.652757,-0.00806833,-5.66087,-0.503043,1.02021,0.508175,
88,0.0135331,0.0879242,0.328333,0.138177,0.100853,0,-0.138079,-0.0116705,0.393636,0.977203,-0.00276583,-0.0114685,0.21198,-0.213271,0.587705,-0.448935,-0.523339,-0.124864,-0.580679,0.529789,0.512823,2.93855,-0.995319,0.93724,-0.339879,-0.132186,1.26568,4.60611,1.11274,1.71877,-0.00050945,-6.64618,-0.230312,-0.11338,0.382793,
89,-0.0132801,0.322447,0.358644,0.180196,0.0151883,0,0.0120952,0.00434577,0.43307,0.971788,-0.00989802,-0.0235426,0.234469,0.070063,0.666133,-0.346199,-0.523519,-0.473633,-0.592899,0.524942,0.547875,3.08185,-1.06648,0.633134,-0.168172,-0.907361,0.481724,6.7016,2.01347,2.38984,-0.00312753,-7.29917,-0.263856,-0.0489783,1.01537,
90,0.00662231,0.378736,-0.087648,0.00463269,-0.113706,0,0.215884,0.033885,0.474504,0.977068,0.00607019,-0.0319787,0.210426,0.460028,0.791352,-0.224491,-0.524754,-0.564581,-0.597768,0.52177,0.656077,2.84201,-0.768967,0.749486,0.914941,-0.333355,-1.74968,8.92183,3.06073,2.45659,-0.0342097,1.11647,-0.0241851,-0.0994395,3.29699,
91,0.0148973,0.321339,-0.168638,-0.148385,-0.270266,0,0.267746,0.0501062,0.499522,0.981185,0.0310147,-0.0311253,0.188004,0.572092,0.94139,-0.126674,-0.526571,-0.471883,-0.59286,0.516779,0.886015,2.47445,-0.759522,0.256654,0.944377,-0.0959826,-0.559527,-1.36014,2.94357,1.47956,-0.0363397,2.58811,0.220176,-0.0871737,5.88155,
92,-0.0524388,0.213848,-0.220871,-0.197249,-0.407695,0,0.213959,0.0468193,0.545496,0.982694,0.0322369,-0.0655082,0.170244,0.475481,1.05825,-0.102248,-0.527812,-0.307658,-0.566785,0.522163,1.22231,2.07848,0.0868486,1.18992,-0.985511,-2.04478,-0.778566,-2.49912,1.73601,-0.493202,-0.0180238,4.04673,0.769516,0.240754,6.30456,
93,-0.0284433,0.0503801,-0.292617,-0.246583,-0.358504,0,0.1262,0.0322109,0.586335,0.982699,0.0192219,-0.105892,0.150729,0.312696,1.10665,-0.200417,-0.529009,-0.0714224,-0.520994,0.522384,1.24825,1.80522,0.0384719,0.495399,-0.847169,-1.35129,-0.497869,-3.99657,0.212424,-3.41011,-0.024045,5.3862,0.866146,-0.202977,-0.773732,
94,-0.0199409,-0.149893,-0.325791,-0.282268,-0.199226,0,-0.00703067,0.00638706,0.596024,0.98013,0.00050268,-0.138799,0.141701,0.0640122,1.07158,-0.432179,-0.530068,0.213932,-0.519237,0.507127,1.21958,1.62437,0.0117595,-0.126091,-1.01282,-1.10647,0.0387651,-5.93372,-1.60024,-5.84019,-0.0178639,6.0235,-0.131679,-0.406748,-0.375998,
95,-0.0156296,-0.343385,-0.302337,-0.297932,-0.0835817,0,-0.189074,-0.0249139,0.575418,0.976801,-0.0176491,-0.167732,0.131966,-0.284208,0.94162,-0.574669,-0.530913,0.50699,-0.524316,0.483734,1.17373,1.83907,0.256612,-0.675369,-0.816133,-0.982672,-0.684836,-7.97176,-3.58342,1.05489,-0.0180346,5.70284,-0.0711163,-0.526699,-1.44872,
96,0.0520223,-0.365522,0.0545944,-0.0560789,-0.0600458,0,-0.335538,-0.0391174,0.543263,0.976714,-0.00712538,-0.165893,0.135865,-0.590583,0.711691,-0.529324,-0.528215,0.542856,-0.531956,0.454278,1.03978,2.15547,-0.0676905,-0.653283,1.46091,0.976679,-0.193444,0.276433,-5.59486,0.635882,0.114212,-1.01184,-0.236766,-0.623284,-3.89195,
97,0.0570814,-0.296467,0.185947,0.0120615,0.0317258,0,-0.298095,-0.0241349,0.500016,0.980467,0.0234457,-0.136259,0.13989,-0.530038,0.489106,-0.509213,-0.522905,0.432933,-0.550578,0.433285,0.783068,2.3432,0.0428096,-0.804978,0.428031,1.12864,0.485427,1.44582,-0.3356,0.165484,0.0419897,-3.32295,-0.48613,-0.231186,-6.34653,
98,0.116157,-0.156159,0.288169,0.0716303,0.153921,0,-0.247085,-0.0204845,0.474084,0.981382,-0.00168805,-0.0915531,0.168836,-0.42681,0.515504,-0.497062,-0.52312,0.223019,-0.576827,0.431031,0.463266,2.7794,0.396425,-0.067493,0.141978,2.84923,1.65503,2.67702,0.678785,0.286339,-0.00756512,-5.04684,-0.517953,0.138766,-1.59134,
99,0.0980567,0.0480517,0.36443,0.135716,0.110336,0,-0.153263,-0.0127469,0.459052,0.978215,-0.0151452,-0.0306756,0.204758,-0.243644,0.561893,-0.45477,-0.523512,-0.0681163,-0.605811,0.459169,0.499424,2.97873,0.365982,-0.580276,-0.068327,2.31963,1.32224,4.63314,1.16835,1.39581,-0.00650812,-6.58453,-0.640066,0.980405,0.807509,
100,-0.0330483,0.285828,0.382368,0.179189,0.0282384,0,-0.00037746,0.0027136,0.426734,0.976148,-0.00557448,-0.00382221,0.216999,0.0453969,0.641951,-0.365256,-0.523918,-0.416467,-0.638298,0.526188,0.548399,3.15022,-0.276667,-0.535996,2.07454,-1.47942,-0.819462,6.84149,1.99207,2.19578,-0.0129443,-7.32922,-0.641011,1.39417,1.16252,
101,0.0329526,0.38806,-0.0767045,4.74156e-05,-0.0950129,0,0.205719,0.0307691,0.464783,0.981986,0.0104523,0.00379257,0.188626,0.437856,0.754921,-0.252754,-0.525238,-0.580065,-0.648557,0.529383,0.657982,3.53097,-0.308293,0.826526,0.784512,0.427496,-1.93386,9.02852,2.78968,2.32492,-0.0351331,1.18833,-0.0983035,-0.292015,3.191,
102,-0.0431195,0.330072,-0.150082,-0.149474,-0.24939,0,0.265822,0.0468236,0.514434,0.986253,0.0172202,-0.0162925,0.163536,0.564678,0.891172,-0.158224,-0.526407,-0.48572,-0.647438,0.521791,0.885011,2.59171,-0.188673,1.02139,-0.303997,-1.77341,-0.478617,-1.06788,2.66217,1.47962,-0.0141811,2.58129,0.140066,-0.0122153,5.86599,
103,-0.038801,0.216655,-0.246465,-0.203256,-0.393943,0,0.221344,0.0448525,0.5521,0.986224,0.0153257,-0.061447,0.152811,0.485094,0.993646,-0.131227,-0.527025,-0.311827,-0.632042,0.513218,1.23152,2.47731,-0.19944,0.45468,-0.379169,-1.64901,-0.339675,-2.1083,1.44643,-0.384433,-0.0128787,4.36201,0.471989,-0.327678,6.54121,
104,-0.0116489,0.041485,-0.319847,-0.253293,-0.346828,0,0.142101,0.0321847,0.556737,0.98526,0.0142523,-0.0883121,0.145808,0.336732,1.02682,-0.221655,-0.528038,-0.058796,-0.601054,0.49012,1.25178,2.18215,-0.269746,-0.215426,-0.223579,-0.864725,-0.069383,-3.80853,-0.106429,-3.20983,-0.021445,5.7417,0.769628,-0.595066,-0.894271,
105,-0.00383417,-0.172471,-0.357928,-0.290848,-0.191384,0,0.0121408,0.00838173,0.530958,0.982789,0.00974444,-0.108047,0.149524,0.0923238,0.975013,-0.441546,-0.529028,0.246767,-0.557545,0.458821,1.21563,1.97995,-0.325534,-0.818552,-0.31609,-0.639843,0.454826,-5.94913,-1.95168,-5.56689,-0.0176551,6.47498,0.969819,-0.656889,-0.554849,
106,0.00809391,-0.369296,-0.142433,-0.226534,-0.0938192,0,-0.173196,-0.0201791,0.477042,0.980629,0.00466857,-0.122633,0.152662,-0.262308,0.826283,-0.549919,-0.52989,0.549035,-0.518451,0.426191,1.15695,2.28576,-0.12348,-1.2393,0.0292469,-0.295957,0.480683,-8.22817,-3.98154,0.557424,0.0073183,2.48011,0.0862498,-0.661641,-1.78084,
107,0.0708176,-0.360059,0.0723907,-0.0512074,-0.0447682,0,-0.331757,-0.0324693,0.432036,0.982584,0.016434,-0.0863246,0.163728,-0.591521,0.589707,-0.528998,-0.523787,0.533944,-0.522666,0.395154,1.00208,1.71927,0.15804,-0.170494,-1.02895,1.5264,-0.44786,-0.137668,-5.45664,0.200742,0.212211,-1.19852,-0.159208,-0.555148,-4.31114,
108,0.0742177,-0.28615,0.195534,0.0208264,0.0658765,0,-0.299374,-0.0244682,0.422948,0.986231,0.00502676,-0.0432198,0.159545,-0.532283,0.493772,-0.524399,-0.52259,0.416963,-0.535289,0.380454,0.725697,1.87849,0.0510485,-0.395743,0.112214,1.62638,-0.0566208,1.54318,0.703728,0.028601,-0.0330385,-3.49519,-0.361405,-0.0320288,-6.71956,
109,0.0481936,-0.13514,0.295247,0.0818935,0.16262,0,-0.245002,-0.0208833,0.392141,0.986899,-0.00528603,-0.00816825,0.161043,-0.421541,0.532112,-0.511082,-0.523901,0.192601,-0.557085,0.392217,0.465309,2.1483,-0.0641841,-0.741119,-1.05391,0.870057,0.35076,2.87605,0.828125,0.496962,-0.00979737,-5.45238,-0.500028,0.494554,0.259055,
110,-0.000209878,0.0759305,0.330986,0.12961,0.107661,0,-0.151134,-0.0128954,0.402286,0.984708,-0.00754204,-0.0100282,0.173758,-0.238241,0.581329,-0.455754,-0.523219,-0.107761,-0.577653,0.425407,0.507651,2.64414,-0.843306,0.653871,-0.758501,-0.529285,0.896354,4.54079,1.18184,1.67477,-0.00759165,-6.61073,-0.371177,0.825478,0.560595,
111,0.00416286,0.311842,0.364181,0.171987,0.020435,0,-0.00248405,0.00265148,0.428074,0.981625,-0.00744413,-0.0188137,0.189743,0.0429902,0.662369,-0.354158,-0.523479,-0.456932,-0.597417,0.465855,0.548588,2.80871,-0.90787,0.48485,-4.11976e-05,-0.403164,0.387097,6.65461,2.02308,2.38401,-0.00351194,-7.32027,-0.390308,0.799397,1.08305,
112,-0.00220876,0.374618,-0.0742846,0.00148444,-0.109762,0,0.199675,0.0312444,0.474902,0.985488,0.00282992,-0.0296599,0.167112,0.42833,0.783636,-0.231924,-0.524328,-0.557783,-0.60675,0.507421,0.658948,2.82819,-0.772415,0.773396,0.491316,-0.588165,-1.49245,8.857,2.98065,2.48063,-0.0200943,0.875096,-0.149449,0.835666,3.30414,
113,0.00499524,0.326324,-0.14688,-0.146253,-0.267699,0,0.269498,0.0496807,0.50117,0.987625,0.0195584,-0.0388105,0.150691,0.574686,0.92917,-0.132139,-0.525464,-0.479771,-0.608382,0.528169,0.888537,2.46746,-0.677001,0.277258,0.619017,-0.381092,-0.119439,-1.28019,2.84511,1.5274,-0.0237439,2.23902,0.0829783,-0.0770676,5.85945,
114,-0.0603346,0.228307,-0.21137,-0.194389,-0.407609,0,0.220016,0.0470854,0.532438,0.987661,0.017081,-0.0650221,0.141445,0.485952,1.04134,-0.105068,-0.526284,-0.329192,-0.590789,0.524573,1.22682,2.24576,-0.0211541,0.922461,-1.18041,-2.27218,-0.305264,-2.26294,1.65353,-0.436078,-0.0017558,3.80657,0.596587,-0.0454476,6.29174,
115,-0.0398738,0.0729626,-0.286539,-0.242502,-0.358936,0,0.139682,0.0340202,0.561188,0.984603,-0.00337795,-0.113647,0.132777,0.336465,1.08629,-0.200409,-0.526648,-0.103533,-0.553435,0.511283,1.24944,1.93526,-0.0754848,0.241304,-1.08941,-1.67968,-0.0592619,-3.70153,0.157216,-3.35406,-0.0078392,5.20187,0.899656,-0.483905,-0.815358,
116,0.0312438,-0.12284,-0.330861,-0.276534,-0.203534,0,0.0147993,0.0100216,0.5631,0.980334,-0.0122882,-0.132804,0.145455,0.102557,1.04946,-0.427403,-0.52508,0.174883,-0.515557,0.479864,1.2224,1.70602,-0.324608,-0.116823,0.304575,0.378213,1.20499,-5.63898,-1.61831,-5.70618,0.0722718,5.92899,0.0178157,-0.770069,-0.271488,
117,0.0380947,-0.318421,-0.31811,-0.290668,-0.0919659,0,-0.160809,-0.019879,0.545903,0.978453,-0.0092491,-0.118653,0.168718,-0.232182,0.91961,-0.570154,-0.523024,0.467278,-0.521304,0.448175,1.1866,1.83576,-0.161928,-0.563473,0.384364,0.578511,0.502118,-7.72643,-3.56075,0.925489,-0.00890109,5.77,-0.0969145,-0.498977,-1.15234,
118,0.0416004,-0.374336,0.0429361,-0.0576703,-0.0716728,0,-0.32433,-0.0366472,0.506933,0.975117,-0.00905823,-0.101952,0.19665,-0.568864,0.692162,-0.531816,-0.523464,0.55732,-0.529613,0.430261,1.0723,2.26897,-0.335069,-1.00253,-0.00825162,0.679554,0.860899,-0.761251,-5.51647,0.447744,-0.00473828,-0.959384,-0.239199,-0.19789,-3.4016,
119,0.0473946,-0.308925,0.16964,0.0185461,0.0191606,0,-0.299933,-0.0237163,0.451317,0.974488,0.00932915,-0.0705192,0.212868,-0.534655,0.47647,-0.523344,-0.523529,0.452359,-0.547459,0.428104,0.837424,2.37076,-0.315504,-1.27027,1.73333,0.847285,0.584569,1.00424,-0.0169936,-0.0991729,-0.00181133,-3.23167,-0.473925,0.103927,-5.96353,
120,0.136934,-0.170629,0.287295,0.0785471,0.160898,0,-0.261758,-0.0218705,0.401509,0.970917,-0.00459286,-0.0220357,0.238357,-0.455648,0.51556,-0.5233,-0.523506,0.244079,-0.573862,0.441004,0.490233,2.7198,0.372982,-0.630356,-0.0788788,3.45915,1.61033,2.13819,0.916294,0.0541299,0.00706704,-5.04351,-0.546009,0.395511,-6.40372,
121,-0.0299013,0.0334855,0.328411,0.137957,0.139953,0,-0.18521,-0.0161605,0.390683,0.963641,0.000604156,0.00431337,0.267166,-0.303376,0.572126,-0.490891,-0.523543,-0.047449,-0.600915,0.486167,0.487462,2.81285,-0.807718,0.575629,-0.677451,-1.388,0.998188,3.87106,1.26673,1.21749,-0.00141676,-6.53863,-0.43311,1.4179,1.12063,
122,0.00551643,0.271373,0.366295,0.182406,0.0564647,0,-0.0583627,-0.00368179,0.442866,0.957553,-0.0130759,-0.0234907,0.287,-0.0604461,0.654144,-0.405953,-0.523448,-0.394267,-0.618168,0.533453,0.548558,3.25321,-0.8994,1.25546,-0.173804,-0.364012,0.870811,5.87532,2.05732,2.16692,-0.00128919,-7.35875,-0.319792,-0.0542801,1.31121,
123,-0.00260402,0.384578,-0.0736157,0.0163705,-0.0717968,0,0.128227,0.0215292,0.493981,0.955954,-0.00804037,-0.0344219,0.29138,0.293581,0.787673,-0.28878,-0.52379,-0.574268,-0.63408,0.525783,0.662134,2.99438,-0.591394,0.780926,0.374617,-0.599051,-0.614418,8.26999,3.27413,2.52084,-0.0116799,0.968407,-0.320044,-0.136461,3.2153,
124,-0.00139269,0.340978,-0.122532,-0.0988794,-0.237111,0,0.270285,0.0510275,0.522197,0.956048,0.0155782,-0.0446941,0.289364,0.5777,0.949424,-0.179499,-0.524607,-0.503128,-0.64559,0.517664,0.889296,2.63586,-0.603645,0.347967,1.42997,-0.564859,0.806801,-0.172242,3.19225,1.83857,-0.0254542,1.84037,-0.142592,-0.199022,5.84562,
125,-0.0368465,0.255146,-0.17655,-0.145843,-0.393835,0,0.237099,0.0528158,0.544891,0.952649,0.0362243,-0.0475679,0.298137,0.522357,1.08688,-0.131791,-0.52582,-0.36957,-0.64023,0.509132,1.23216,2.15449,0.194702,1.46368,-1.12414,-1.59123,-0.520046,-1.54259,2.3212,0.117905,-0.010085,3.28818,0.473117,-0.0380171,6.25011,
126,-0.0184409,0.11662,-0.264031,-0.197381,-0.36117,0,0.177684,0.0452403,0.603769,0.955332,0.0189898,-0.0837503,0.282783,0.414386,1.17327,-0.197567,-0.526559,-0.165944,-0.607885,0.500493,1.25086,1.83992,0.0415618,0.873047,-1.1014,-1.05959,-0.398553,-2.76332,1.1452,-2.72603,-0.015108,4.83655,0.823501,-0.306147,-0.864202,
127,-0.0163296,-0.0718657,-0.320223,-0.24112,-0.225924,0,0.078944,0.0256608,0.632218,0.954404,-7.60643e-06,-0.116145,0.274996,0.231074,1.19287,-0.396305,-0.527196,0.101971,-0.559462,0.482046,1.2268,1.67352,-0.0581519,0.25767,-1.11785,-0.99919,-0.00199738,-4.55418,-0.349239,-5.20335,-0.0100673,5.87222,1.11154,-0.430868,-0.188754,
128,-0.0113083,-0.27716,-0.330546,-0.271209,-0.106915,0,-0.0708477,-0.00518576,0.630523,0.952641,-0.0184741,-0.146056,0.266084,-0.0492189,1.13153,-0.558983,-0.527625,0.403132,-0.514214,0.458154,1.20434,1.72545,0.113214,-0.290859,-1.06911,-0.854467,-0.719504,-6.63188,-2.09179,0.448466,-0.00864348,6.17734,0.0212615,-0.520401,-0.704812,
129,0.0301392,-0.381348,0.0516112,-0.138499,-0.0906315,0,-0.26729,-0.0394917,0.605063,0.950495,-0.0349561,-0.165135,0.260897,-0.433283,0.979356,-0.532163,-0.527391,0.568906,-0.521964,0.430009,1.11917,1.95017,0.26847,-0.527504,0.518723,0.343949,0.600369,-8.72088,-3.97803,0.303835,0.0799681,-0.763092,-0.178123,-0.613485,-2.69502,
130,0.0606074,-0.328929,0.146935,0.0185834,-0.0127261,0,-0.330002,-0.0406926,0.575006,0.953427,-0.0137289,-0.134881,0.269436,-0.575706,0.759513,-0.524988,-0.522755,0.483905,-0.537744,0.406133,0.917532,2.20985,0.013198,-0.793597,1.32273,1.23105,-0.0581332,1.31246,-4.80353,0.047435,0.00825995,-2.62608,-0.45556,-0.344939,-5.34435,
131,0.066762,-0.205915,0.266178,0.0833811,0.118287,0,-0.277093,-0.023872,0.52203,0.956945,0.0101071,-0.0939954,0.274443,-0.48511,0.52858,-0.523845,-0.523374,0.295902,-0.567465,0.400275,0.596552,2.38046,-0.0386914,-1.33554,1.45266,1.40904,0.145882,2.30314,-4.43658,0.00733657,-0.0148915,-4.87598,-0.730758,0.106719,-7.47757,
132,0.0646524,-0.00796619,0.354752,0.142671,0.147713,0,-0.193966,-0.0152802,0.463394,0.952982,4.09263e-05,-0.0754706,0.293479,-0.324882,0.505145,-0.502376,-0.52349,0.0112841,-0.606189,0.416698,0.487645,2.97342,0.302723,-0.807585,-1.55813,1.34769,1.73633,4.08308,0.768304,0.8046,0.00493407,-6.4235,-0.792391,0.536617,0.887217,
133,0.130617,0.227775,0.406634,0.196933,0.0892488,0,-0.0558993,-0.00328555,0.44314,0.941236,-0.0186745,0.000883716,0.33723,-0.0620223,0.568908,-0.441451,-0.523416,-0.328396,-0.64406,0.453875,0.528582,3.40794,0.634217,-0.621646,0.50836,3.27334,1.71747,6.42734,1.77015,1.72466,-0.00466714,-7.3109,-0.78362,0.966146,0.763338,
134,-0.00692022,0.3908,-0.0105086,0.0405376,-0.0161226,0,0.143679,0.0200927,0.435894,0.947677,0.0113615,0.0090137,0.318903,0.315139,0.684817,-0.336985,-0.523575,-0.584639,-0.677353,0.530183,0.608245,2.41033,0.396249,0.958255,-1.02165,-0.723584,-1.96088,8.78507,2.93084,2.38157,0.0041407,0.41746,-0.381971,1.75202,2.30622,
